date,ai_electricity,ai_coal,ai_gas,ai_wti,ai_gold,electricity_coal,electricity_gas,electricity_wti,electricity_gold,coal_gas,coal_wti,coal_gold,gas_wti,gas_gold,wti_gold
2020-03-24,4.312106298086423,14.57535641192245,18.558240640211746,18.202961580830472,25.275325819983568,10.263250113836026,14.246134342125323,13.890855282744049,20.963219521897145,3.982884228289297,3.6276051689080226,10.699969408061119,-0.35527905938127446,6.717085179771821,7.072364239153096
2020-03-25,5.738202068943334,12.376175251186595,17.162295098306586,16.157273895866815,23.8714758121995,6.637973182243261,11.424093029363254,10.419071826923481,18.13327374325616,4.786119847119993,3.7810986446802204,11.495300561012902,-1.0050212024397727,6.709180713892909,7.714201916332682
2020-03-26,4.918564457813343,10.783456295708003,15.672643432614446,15.683958843748876,22.60872967011047,5.86489183789466,10.754078974801104,10.765394385935533,17.690165212297124,4.889187136906443,4.900502548040873,11.825273374402466,0.011315411134429354,6.936086237496022,6.924770826361593
2020-03-27,5.498151951016162,11.085821384833189,15.747339999449505,15.755336825076679,23.045898261586398,5.587669433817027,10.249188048433343,10.257184874060517,17.547746310570236,4.661518614616316,4.66951544024349,11.96007687675321,0.007996825627174076,7.298558262136893,7.290561436509719
2020-03-30,5.250384090715627,10.871950873834468,15.352318410831396,15.670949305328097,22.654106199070643,5.6215667831188405,10.101934320115769,10.42056521461247,17.403722108355016,4.480367536996928,4.798998431493629,11.782155325236175,0.31863089449670134,7.301787788239247,6.983156893742546
2020-03-31,5.88507581868156,9.6539199947814,14.382942646276607,14.328141824247389,22.152273262468,3.76884417609984,8.497866827595047,8.443066005565829,16.26719744378644,4.729022651495207,4.6742218294659885,12.4983532676866,-0.05480082202921821,7.769330616191393,7.824131438220611
2020-04-01,6.416961631540236,9.761387532177974,14.043682671229517,13.706430040900717,22.712479394337297,3.344425900637738,7.626721039689281,7.289468409360481,16.29551776279706,4.282295139051543,3.945042508722743,12.951091862159323,-0.33725263032880015,8.66879672310778,9.00604935343658
2020-04-02,5.558281765714678,8.313086830612981,13.367890483639778,12.884477444915433,21.313115178373277,2.754805064898303,7.8096087179251,7.3261956792007545,15.754833412658598,5.054803653026797,4.571390614302452,13.000028347760296,-0.48341303872434516,7.945224694733499,8.428637733457844
2020-04-03,5.349985506096004,8.574752386605436,14.598014922484984,12.480176911846504,20.963568267764924,3.2247668805094314,9.24802941638898,7.1301914057505,15.61358276166892,6.023262535879548,3.9054245252410684,12.388815881159488,-2.1178380106384793,6.36555334527994,8.48339135591842
2020-04-06,4.44165771411399,8.740396280895851,14.752969618558852,13.231007158748536,21.51372058043439,4.298738566781861,10.311311904444862,8.789349444634546,17.0720628663204,6.012573337663001,4.490610877852685,12.77332429953854,-1.5219624598103163,6.760750961875539,8.282713421685855
2020-04-07,4.557086511710985,8.864613944261482,14.216601029791624,11.504732564523708,20.099219287370847,4.307527432550497,9.65951451808064,6.947646052812724,15.542132775659862,5.351987085530142,2.6401186202622267,11.234605343109365,-2.7118684652679157,5.882618257579223,8.594486722847138
2020-04-08,4.391002482538845,8.893996569783333,14.467947217663408,11.462534605425367,20.10018812557609,4.502994087244488,10.076944735124563,7.071532122886522,15.709185643037246,5.573950647880075,2.5685380356420335,11.206191555792758,-3.0054126122380413,5.632240907912683,8.637653520150725
2020-04-09,4.1555552580685,8.892344211500898,13.883875474023085,10.875908556674885,20.09734348222356,4.736788953432399,9.728320215954586,6.720353298606385,15.941788224155061,4.991531262522187,1.9835643451739866,11.204999270722663,-3.0079669173482007,6.213468008200476,9.221434925548676
2020-04-14,4.0471826386360625,8.497069634434169,13.080407151865776,10.764251050773288,19.778326549009005,4.449886995798106,9.033224513229714,6.717068412137225,15.731143910372943,4.583337517431607,2.2671814163391186,11.281256914574836,-2.3161561010924885,6.697919397143229,9.014075498235718
2020-04-15,3.6047355302109025,8.29200741884156,13.329945391415988,10.58301761561042,19.577448790316865,4.687271888630658,9.725209861205085,6.978282085399517,15.972713260105962,5.0379379725744275,2.291010196768859,11.285441371475304,-2.7469277758055686,6.247503398900877,8.994431174706445
2020-04-16,3.5843891402654897,7.922894559108887,12.76897930581368,10.205747024873231,19.309341562753048,4.338505418843397,9.18459016554819,6.621357884607741,15.72495242248756,4.846084746704793,2.2828524657643445,11.386447003644163,-2.563232280940449,6.540362256939369,9.103594537879818
2020-04-17,3.521463330362831,7.1825878121597135,12.248182985226839,9.999485155085658,18.38607069323841,3.6611244817968824,8.726719654864008,6.478021824722827,14.864607362875578,5.065595173067125,2.8168973429259445,11.203482881078695,-2.2486978301411806,6.13788770801157,8.386585538152751
2020-04-22,4.4797796516295065,8.119228948953417,13.082124967340597,10.827055184377063,21.366918463315713,3.6394492973239103,8.60234531571109,6.347275532747556,16.887138811686206,4.96289601838718,2.7078262354236458,13.247689514362298,-2.2550697829635347,8.284793495975117,10.539863278938652
2020-04-23,4.0881755486949665,8.712886748008867,13.252606265889344,12.098684149895398,19.549099136345742,4.6247111993139,9.164430717194378,8.010508601200431,15.460923587650775,4.539719517880478,3.3857974018865313,10.836212388336875,-1.1539221159939466,6.296492870456397,7.450414986450344
2020-04-24,4.096338979860434,8.981280167759916,13.246418369341532,12.077916380159008,19.31944745281571,4.884941187899482,9.150079389481098,7.981577400298574,15.223108472955275,4.265138201581616,3.0966362123990923,10.338167285055793,-1.1685019891825235,6.073029083474177,7.2415310726567
