date,ai_electricity,ai_coal,ai_gas,ai_wti,ai_gold,electricity_gas
2020-03-18,0.4190035528477687,4.1491083839299945,5.243919143501803,4.0169128071740445,8.367690501789088,2.698022710878701
2020-03-19,0.26092619231056213,3.6316600532726424,5.598779891461413,6.0945556173575275,8.296289933004509,3.361543126973385
2020-03-20,0.47793758411167064,3.632379879303946,6.531135720537831,5.542670160372759,10.758620248343211,4.195552345269201
2020-03-23,1.528056066304606,3.7298200290478563,6.502529252893291,6.64719728884402,7.867979407493035,3.8551861739138245
2020-03-24,0.385109797262978,3.9093109937338695,6.161788778649526,7.0151000404221024,9.503353973609723,3.792898656455985
2020-03-25,1.3427430113626238,3.36732152890121,5.751375569769683,6.712022751953932,7.928344513513501,3.0918198541800606
2020-03-26,1.22600742367317,3.1665651625811364,4.96691829272611,5.591659981143511,8.27130003987444,2.5488120586246152
2020-03-27,1.3377800281575258,3.253362482466132,5.451766733731102,5.653342754286708,8.014597475345846,2.713924400480097
2020-03-30,1.4159286599242649,3.2699959501578113,5.165287271725768,5.503565839619433,7.911791905166138,2.6933137594277103
2020-03-31,1.5104984986413272,3.0362346050991,4.894505162222226,5.4472467400044,7.245632842851288,2.215110017572433
2020-04-01,2.4816733775509805,2.8583296565568324,4.506015199819031,4.799245744301786,7.5683831118332945,2.0960804230383427
2020-04-02,2.1397648895056856,2.916419175019808,4.524487577439132,4.088172171180307,6.810106754607117,1.5836392650607662
2020-04-03,1.8702081905009715,3.0233945238687054,4.468572813013852,4.453383263945333,6.8399405402704225,1.874422359927881
2020-04-06,1.3074386692635165,3.028040700906148,4.866980157269177,4.724678564314462,6.966112359163887,2.611131682319786
2020-04-07,1.3891118031346184,3.0695922115905745,5.3767147969850795,4.032696860917105,5.879302106592176,1.9506977937507095
2020-04-08,1.2699681750793834,3.112130559247392,5.559954661999282,3.9553971003823607,5.874439170287261,2.061361295157548
2020-04-09,1.0845913246459893,2.994031577811229,5.47788115880249,3.8278704306644893,5.917301168906109,1.9022151262427318
2020-04-14,1.2821795406077308,3.3601770746183925,4.581222234229411,3.393061011502277,6.105772480614972,1.8818314311486284
2020-04-15,1.0874702140923453,3.3465855059228304,4.5814915200458355,3.5097118289451807,5.937125846459058,2.138327196157875
2020-04-16,0.9764684735782292,3.2174974273770447,4.2804561323763615,3.498837632819286,5.957190864787205,1.8513611700403148
2020-04-17,1.0892417653777242,3.077651577689877,4.193998288763981,3.440558979441264,5.311146047418293,2.059051625881053
2020-04-22,1.3692119904751,3.2029148264767047,4.345095402783743,3.8684393907952765,6.506040794674611,2.0800943345282454
2020-04-23,1.0491186053431467,3.311337333831463,4.193819813098386,4.413387900162181,6.266153630509594,2.0889886892254106
2020-04-24,0.9925235500573559,3.4577147842179827,4.044811141706986,4.51225665349596,6.233160987167249,1.9719060467006757
2020-04-27,0.628362744372718,3.2433152894308566,3.3953616400458193,3.6119450722471496,5.19718345349965,1.736119166422394
2020-04-28,0.5247619991845531,2.8019067902984722,3.1699400283041363,3.561106528730468,5.297013022142153,1.6807822653086584
2020-04-29,0.8804547664448825,3.5144269359739577,3.046394770658588,3.9842531173000837,5.625695739681694,1.7214708669822043
2020-04-30,0.7751125509831425,3.367599929235415,3.2564436416078384,3.5041143881015846,4.971837852721415,1.695378535439064
2020-05-01,0.8145745649965064,3.354488226089286,2.861953672265802,3.028650042533313,4.501340254822875,1.6508204343844086
2020-05-04,0.8299563203160554,3.382643114039763,2.859368122046492,3.027078920053656,4.571942750232324,1.6648706692733044
2020-05-05,0.7836204902399613,4.243485288235968,3.2361252937324183,3.38428296630814,4.925865220652319,1.7088445642251613
2020-05-06,0.40950209674369686,3.912184785973821,3.1714734891965226,3.263021947056716,4.0664070989771774,1.7751755472967632
2020-05-07,0.38005092636124727,3.89166793584991,3.1151683956690004,3.2126535722458374,4.1566731312638145,1.6731476924358268
2020-05-08,0.039173563171429615,3.5678380904247216,3.1594396726685687,3.173018791775613,3.862288450868898,1.5835582041745504
2020-05-11,-0.13851020052009222,3.858662128303475,3.0026969741741065,3.198982229915149,3.985409117269821,1.5929509238659643
2020-05-12,-0.0209206124249961,4.052521404798212,3.2469359511975737,3.1019448681599413,3.891554381714668,1.5334396888500124
2020-05-13,0.053235570203241656,4.087951206415704,3.2242071218638495,2.997360897256627,3.672433929725763,1.4983085443855733
2020-05-14,0.05369505595442248,4.022227585400798,3.300982844455252,2.97667311871578,3.6156793169708283,1.5729996418623655
2020-05-15,0.2549514661068397,4.052529387578158,3.339838188573191,3.1028175425045075,3.6964901323300317,1.3919772813396372
2020-05-18,0.16706009176366554,3.921148670268579,3.606980106212481,3.376603548740876,3.4997704467858064,1.7411916351981225
2020-05-19,0.318627179435782,3.9610262474229496,3.5868804759157302,3.3546418459177376,3.6993914082097152,1.4839014009169431
2020-05-20,0.30200168157312746,3.952994214545841,3.5639116840024068,3.357758065120247,3.6926272455608915,1.4707251922014233
2020-05-21,0.29845078686182025,3.952414082521888,3.544623225670159,3.377212219849458,3.3880730017359153,1.4913301644952883
2020-05-22,0.2641364691137127,3.950034202548511,3.488180296182069,3.351464819922908,3.3697562049588257,1.4214780210822515
2020-05-27,0.31943083333508815,3.9295527959241516,3.5100950754995552,3.2788927479126713,3.278810539878258,1.4298775100524974
2020-05-28,0.01608752670230751,3.756716013670075,3.4671742841483035,3.2197862230811185,3.3139170940467326,1.4338509953375969
2020-05-29,0.26849046312782954,3.759639900849676,3.0458254347206255,3.3519009614367343,3.413689728041601,1.385146544007344
2020-06-01,0.2134085700011501,3.65539834188478,2.7314436886300015,3.3548879442996884,3.4765008471918697,1.2639703852597666
2020-06-02,0.2972581811491404,3.612224325662458,2.806238656615345,3.502728675094344,3.336924848754404,1.278888966822897
2020-06-03,0.4510266751917291,3.4421669355755995,2.995227145438838,3.599722393485222,2.966192604603704,1.3489743041538549
2020-06-04,0.39187804862643727,3.7530541575465923,3.07257605815701,3.650166048269958,3.0828870795336876,1.5358471147336545
2020-06-05,0.396438434837898,3.611593297373086,3.0355842557397894,3.6715904579983403,3.086041018248655,1.495638020132453
2020-06-08,0.23006563627846477,3.7098508009993676,2.8510055046159244,3.5791530260678215,3.070500396720385,1.3457437148792983
2020-06-09,0.2232909931121574,3.652273505575479,2.861338129254349,3.745685303934374,3.183628775110535,1.3459014066110837
2020-06-10,0.3343707423969555,3.697799911737365,2.8195678416317884,3.7210825458677337,2.9793398601258456,1.3584830313227734
2020-06-11,0.8977875448372197,4.014372386254422,2.0966437182401925,4.039737232128333,3.099859896567639,1.1570526442101694
2020-06-12,0.7699036310832408,4.1058615775658645,1.8752388298611002,3.9853739564142963,2.744391761129896,0.9923218332050168
2020-06-15,0.7179895488001797,4.060523366813687,1.6939658824697303,4.076611765408625,2.699409602534201,0.9556222219023606
2020-06-16,0.6152228529978654,3.9695883844254016,0.9233220086183139,4.06942340384679,2.5656966052340078,0.7353973129245296
2020-06-17,0.5940564312706009,4.07833522104562,0.8520768690256968,4.1100004963471966,2.6456041595581263,0.6545723190345669
2020-06-18,0.5859277552291042,4.114518794165886,0.8478125132302878,4.104394846561115,2.662637967429302,0.64871023850392
2020-06-19,0.7423002803456757,4.144446124939439,0.8311277270750393,4.09627274898291,2.694930179963645,0.6978554726668084
2020-06-22,0.6213022907916754,4.071369093190838,0.7110935056203401,4.062094240844678,2.6696933525290327,0.9345243388126687
2020-06-23,0.5602418251267838,4.003950442232574,0.7272536684140141,4.027913521753062,2.7033454887891843,0.9206035849170155
2020-06-24,0.6918033640084642,3.9579819942404697,0.6446721632903171,4.186077336262599,2.765868641380492,0.8968731624606978
2020-06-25,0.5698962804298824,3.8978123391887944,0.5416602060639172,4.160125333912748,2.662228142309572,0.9414339023051822
2020-06-26,0.7523409381519519,3.891695600038214,0.6797673336512415,4.2071857820873175,2.80529978404083,1.0620171028590721
2020-06-29,0.5272700772647465,3.792574428877818,0.8346425395117963,4.237682485243277,2.91540130879034,1.5050229702975815
2020-06-30,0.6446573363263097,3.7664322703638122,1.0478441240519416,4.178384600525594,2.970002187826031,1.632423055114561
2020-07-01,0.8560935055803631,3.8815937934658846,1.048860979880219,4.18767030635176,2.649540663348537,1.423596615147612
2020-07-02,1.2570471123709293,3.8548215400221797,0.7990053731493174,4.24922507170376,2.5553915059568544,1.3303105119596415
2020-07-07,1.253174097616705,3.8677621998610356,0.734368903128568,4.262798546664305,2.671747951764814,1.3218458782656661
2020-07-08,1.2526251701323265,3.905932003146928,0.7444461960154475,4.261528774221517,2.588118936804728,1.3600980169438064
2020-07-09,1.2415122688416713,3.7811870509218943,0.7895452335428641,4.159871178604121,2.3625219229330865,1.1611679049698382
2020-07-10,1.003494109482922,3.544316110244336,0.8136385758293431,4.145964063116665,2.3631395905407686,0.922490630680236
2020-07-13,0.7194471902824684,3.3150520482147283,0.7608645975607539,4.058306827011281,2.300342349066526,0.9348784249427224
2020-07-14,0.8735534700187286,3.4116029252249853,0.8156261113457927,4.028377474058264,2.245662779534003,0.956622824378881
2020-07-15,1.0890506530985333,3.392049590698271,0.8477978971388005,4.134147477547911,2.2857384917500028,0.9358163612127215
2020-07-16,1.1599484260644666,3.2622885552981984,0.8027973921463217,4.097844285082346,2.0338389982244967,0.9876862203305926
2020-07-17,1.372786563143913,3.3180414417769892,0.8260606673655494,4.039482159124999,1.8618644091268295,1.0193694977692302
2020-07-20,1.456392777103671,2.768818728218947,0.4801900184750236,4.040714074373919,1.7837935137719252,1.2274728570007185
2020-07-21,1.4489467065099904,2.710271043405715,0.47326312518730945,4.098285890394481,2.5565357468051206,1.092412749958061
2020-07-22,1.4642614976930535,2.710899819500734,0.47813043594485577,4.091143586960265,2.3060430820898783,1.1549805302202085
2020-07-23,1.1812837989577663,2.827167288634949,0.40764567829391934,4.048810445921303,2.2487095233324386,1.1114948978999695
2020-07-24,0.8282716689914149,2.4383618747195275,0.4225182488992854,3.923645947162967,1.876586298225625,1.0778839630551356
2020-07-27,0.9365469965928686,2.3875334333435303,0.5680970866361977,3.987608117787657,1.4125027265173915,0.9112802645447926
2020-07-28,1.2647426077864092,2.423927162038084,0.7118191733589949,3.9044382783653173,1.2540143625261695,0.7797844967960205
2020-07-29,1.6936470881187882,2.6218570360079045,0.5846228577279156,3.8770089737075732,1.348811454620906,0.7939204392551984
2020-07-30,1.7016325963143535,2.6684219992416383,0.5797468865943378,3.659909611593657,1.0750903488336996,0.7826397444943993
2020-07-31,1.6554240639469335,2.657006430176992,0.5623108656724798,3.6552194570488408,0.9891690094337595,0.7818377727935657
2020-08-03,1.8789694490405129,2.5537521240538847,0.7548588805564108,3.7686295160455163,1.0196960232378127,0.572553990195354
2020-08-04,1.788170919922269,2.735466430059699,0.7769146742655088,3.796005368890601,1.4336437785412408,0.6363018323297854
2020-08-05,1.8355710183790257,2.6020425263340474,0.8401680045804599,3.86606675417081,1.596157606028972,0.46500371021454223
2020-08-06,1.9255421463297533,2.6758267924964523,0.863467001610243,3.815382808881318,1.623000742728555,0.45895762924171873
2020-08-07,2.055952383320742,2.603991485474941,1.0181816469526455,3.8005032722080627,1.7898322391233012,0.3857930025410577
2020-08-10,1.7073875709503028,2.475250474024404,0.874775318502609,3.3959627858623893,1.8191776142634564,0.3454061085056126
2020-08-11,1.3744564333960985,2.4158042520692478,0.9292547403955649,3.083961732208451,1.965187037346113,0.19754239868025078
2020-08-12,1.133949819846014,2.873764779377361,0.7814927717373644,3.12162303475176,1.1786663061471772,0.07153811667054899
2020-08-13,1.27015012211118,2.8282176232820087,1.0955137099015229,3.166486336010915,1.4977906206263183,0.021858422017220314
2020-08-14,1.3877580937934924,2.9152024019322487,1.1058903687090216,3.1372677980472337,1.3234501102772367,0.05040277299694128
2020-08-17,1.4773295090789063,3.066890078188474,1.22773086487499,3.1396937379146137,1.2487148470764036,0.04863246439872867
2020-08-18,1.4741578322291837,3.0441616957615643,1.2974013148420263,3.151980878673237,1.2735410137028293,0.049401286811107115
2020-08-19,1.6821569705554569,3.1363510857568917,1.3909771314159785,3.1240652999715888,1.1205464190955097,0.04705817227940833
2020-08-20,1.8085939219629505,3.0788344304212014,1.364596028267995,3.28999985804226,1.323059056218452,0.0626632135726446
2020-08-21,1.832713204193745,3.139426070409526,1.367121020167893,3.304801041962923,1.3060456275318246,0.0671355061195207
2020-08-24,1.8471960423681044,3.0392277928826967,1.3910047615826961,3.332254970662095,1.2365887950445784,0.10892341937406462
2020-08-25,1.9117059870680297,3.0090498161352617,1.2877593328698071,3.2975399177171267,0.9873407899652298,0.10116858043281143
2020-08-26,1.6689961831385465,2.7526881095683104,1.2702693884461052,3.1121932447127,1.1434139723623025,0.14070415334384712
2020-08-27,1.7739900254352432,2.7198612175889134,1.2146057627414344,3.0225242402969505,0.8708786852439157,0.120017437647808
2020-08-28,1.8388105207249232,2.8737708251559817,1.245482511210915,3.0068464179994807,0.6213366759454213,0.10494335765689282
2020-08-31,1.7822010502276997,2.8680534300609533,0.8711973666898092,2.9968315571319355,0.8951252792224653,0.08198564407204678
2020-09-01,1.7093484700307608,2.6197620597433815,0.6168520176757563,2.998808262544707,0.8629122169348955,0.15749702808041888
2020-09-02,1.528778090992236,2.7003395425284653,0.31331271101098773,2.872892448820391,0.5665507461041629,0.07708420086247189
2020-09-03,-2.8714359664781863,2.664039843762832,0.43215473523711184,2.9253366615865364,2.2113331141253347,-0.05485383265177049
2020-09-04,-2.4160819826459594,3.546211655993039,3.495924524636798,4.135280232764724,2.3800208958748814,0.14004131873783268
2020-09-09,-2.061743419899334,3.792582286454656,3.445736521440259,3.905822858520988,2.3825702074444224,-0.1435495620438242
2020-09-10,-2.513651941125822,3.6708302554665515,3.2697812302166214,3.5867446877887676,2.421780037449718,0.03002839123305125
2020-09-11,-2.2622912118333005,4.067654479104651,3.4223333669169596,3.4827699002572445,2.5243692274826914,0.03424684332592627
2020-09-14,-1.7880568898125504,4.305836905162833,2.3824493811911207,3.7560789503798597,2.583730125776645,-0.3157088028286104
2020-09-15,-1.1651508303627545,4.058599644746538,3.1170376256497154,4.007569461831396,2.5812806681826292,0.12325910928454734
2020-09-16,-1.3380479576983766,3.4436813692348314,2.973609011696544,4.06486368785393,2.562377168920825,0.13471613122710488
2020-09-17,-1.2201024712349158,3.684487503615737,2.9853672514968856,3.529415988883948,2.784846671465715,0.21661592722698073
2020-09-18,-1.3922965969826144,4.220370324681874,3.483000116028909,3.351275795414736,2.6320840573729813,0.06290223561342523
2020-09-21,0.0916963660628517,3.6360615627143473,3.964201180510385,3.658482854965546,2.9714624177319333,0.2573200653244102
2020-09-22,-0.08889103967281431,3.5734514166174765,3.7224754331375376,3.4819320536917857,3.023289475022748,0.47637442285397275
2020-09-23,-0.13056942313985354,3.6037709056616176,2.492049051051767,3.5148004559448913,3.251942301016046,0.3546508305136261
2020-09-24,-0.5281389485637084,3.5168287777890788,2.2053442111243116,3.404760997690133,3.198139405342108,0.4413961389411816
2020-09-25,-0.18835339402965834,3.521250516774864,2.5275042865869537,3.407513075178459,2.925512867643968,0.20791578050857393
2020-09-28,0.23809998345611927,3.288945703129188,2.3191575578081816,3.4351726113584253,3.1263352256468417,0.16707476523120207
2020-09-29,0.04354923761603624,3.7072608196449384,2.2269597646006813,2.6629104591473665,3.295332088511169,0.1880382971924206
2020-09-30,0.00017104202524320655,3.72501108579441,2.1535858185129793,2.8767604597418464,3.1823087306934617,0.16373152064927937
2020-10-01,0.06194303187779526,3.6895499660129367,2.0394513269237984,2.8447679154758556,3.2274589272347187,0.2308683461866013
2020-10-02,-0.19024470306114316,3.463180242461117,2.2599558035223577,2.8791498107100395,3.204729933669457,-0.006189626778982946
2020-10-05,0.7569087397401281,4.160547072762318,1.1289724060243485,2.2127878029374908,3.3687088074379687,0.5657162739619892
2020-10-06,0.9855355866106696,4.4273100460257435,1.3414318722808036,2.510653577534901,2.7235509744993296,0.28525228231360245
2020-10-07,1.1455741971631213,4.467158318374559,1.5125484185407503,2.790120758751703,2.2964707931546298,0.36866430166508646
2020-10-08,0.6261431453309735,3.317774589497148,0.5930680703402756,3.0080659641845515,2.3791139772686836,-0.5829055226195828
2020-10-09,1.230737224613554,3.6877903166832344,-0.7959335807830071,3.3777723210704504,2.204322268021259,-0.6797797622592907
2020-10-12,0.6867789864693191,3.6172887107916134,0.7756918564114285,2.4941377957422053,2.322874220362093,-0.3246065924921904
2020-10-13,0.6466105310346942,3.7460067361666836,0.7360913713097862,2.678420370809426,2.0442357674689062,-0.17536513722475802
2020-10-14,0.6666666076093758,3.767715369973807,0.7915140365136173,2.5508814921225293,2.054144975018008,-0.23098245024640948
2020-10-15,0.6514558040442209,3.709643887477928,0.7210544939426349,2.521693852343495,2.024466691833919,-0.23212966857129574
2020-10-16,0.6358994387261507,3.701478163021292,0.727141050425123,2.5085045170288716,1.9960758336076203,-0.43838355525794587
2020-10-19,0.45903054839307456,3.5910462001527796,0.6841709402119457,2.5426257800348977,2.0317790457858886,-0.53459930967551
2020-10-20,0.23503043724039385,3.782844034648937,0.49650678579663127,2.2256022966222386,1.9536896062479305,-0.4843061857454853
2020-10-21,0.016328741029583704,3.700426637404243,0.18650385989351959,2.3352115974688026,1.7566595214516292,-0.5200553722835467
2020-10-22,-0.3232483354770471,3.713135643947259,0.34111603728911244,2.1954024416690414,1.7416277884145182,-0.7804744886600662
2020-10-23,-0.23850422177373876,3.5576258074894467,0.3314350506689968,2.1966217401580717,1.6880190950056766,-0.8060387684089928
2020-10-26,-0.34555852495763706,3.4982872152058127,0.2594447788985859,2.6761536708920715,1.5937898085425228,-0.890682236865567
2020-10-27,-0.23967418984237043,2.745412034103415,0.2655155102391515,2.2299262987644273,1.4781539638640235,-0.8149658172645556
2020-10-28,-0.14349247006018861,3.254288739414656,0.47927141537644646,2.531235866429528,2.3596337480150886,-0.8595562877305529
2020-10-29,-0.9391659369674232,1.5801470662699761,0.4946489355949305,2.07457331207012,2.036033660325895,-0.8337017214376904
2020-10-30,-0.5972226177596657,1.5540114206577724,0.60379873261458,2.399726931830505,2.06454311222989,-0.8771942568605511
2020-11-02,-1.1013132670305597,1.9441949649620354,0.5914184022826837,1.9497395555118744,1.8148924697053628,-0.5876217968266294
2020-11-03,-0.38608245643688976,2.1109956552217817,0.5426719454606571,2.301862563889316,2.158957108316067,-0.6172133034116613
2020-11-04,-0.48724520052882137,3.223417394037295,0.34950692730331756,2.763537652122794,1.5436296522183437,-0.8426359754413171
2020-11-05,-1.0205469470180835,2.261670414657415,0.1274420890750673,3.196744277815751,2.261405527755274,-0.45438274052572414
2020-11-06,-1.018931223476155,1.772847634625788,0.10205454478376103,2.6127287961150563,2.1607734768337257,-0.422307227570555
2020-11-09,-1.7683372918384594,1.6020464467966116,0.06608556555622991,1.7555506649811912,1.9047970490782642,-0.41452796475189674
2020-11-10,-1.0549545508271834,1.5320090712727632,-0.06876798075644329,1.42403928346876,1.4987135692143196,-0.28795182566407357
2020-11-11,-0.824311779919365,1.607102198453847,0.050403551212318404,1.4386997460497737,1.3639085508304596,-0.3566219027166754
2020-11-12,-0.7114407712666998,1.6731886703650722,0.07104350052347472,1.3922718445800022,1.357707431131428,-0.39056930184774247
2020-11-13,-0.8293319905433638,1.7594404965957786,0.0635719653003344,1.5115096432001665,1.3247669235790207,-0.3852011122970553
2020-11-16,-0.6325429832379881,1.61134194616862,0.03822863590923105,1.5490242032429533,1.3896560635519055,-0.4465157964956228
2020-11-17,-0.6806299295101292,1.590862199532967,0.002707367585564561,1.4730307862414334,1.3103356352064714,-0.6224925125980688
2020-11-18,-0.6763706891435461,1.5822216033300986,-0.023297327409590313,1.6335062657189452,1.2556171071124684,-0.5855682470105686
2020-11-19,-1.1796902551187816,1.3861072893960338,-0.21938940622397066,1.5290340555928248,1.1908443156174855,-0.7144641286409487
2020-11-20,-1.193976777401945,1.4177040964381757,-0.21538062965138338,1.5898340542398206,1.1912975183965713,-0.688964824533463
2020-11-23,-0.7956972934407947,1.2294407851938909,-0.24794264951473743,1.5100902848954183,0.7178475657229035,-0.7213340188645716
2020-11-24,-1.102165686596751,1.437367394308041,-0.3581119111298947,1.6511793537228827,0.5458788419500081,-0.45545500125371075
2020-11-25,-1.0643012062108603,1.4529804212506159,-0.05514942378637144,1.5009916968845434,0.5933643413160667,-0.45054676733109617
2020-12-01,-1.1741486853611982,1.3873965181091594,-0.05754510876152191,1.4407649306400983,0.6537096594505678,-0.4561359650785086
2020-12-02,-1.2653519960301147,1.2406115962563384,-0.07441743644973059,1.4371192432568582,0.6726510062173938,-0.5202714241959598
2020-12-03,-1.5073554598590166,1.2125228888590773,-0.1535601748623886,1.4050499573304662,0.6662228890870638,-0.4954005481785074
2020-12-04,-1.614128170805601,1.202263923671404,-0.5945016429415193,1.4621436188654218,0.5349285195479687,-0.7431421047325311
2020-12-07,-1.6662738938239134,1.079553055412409,-0.6167776506953558,1.238078703609058,0.674856092103465,-0.80557820216614
2020-12-08,-1.6234125270177784,1.0760766936679897,-0.6319970610483704,1.2470001940813629,0.6669827756666419,-0.832199876619516
2020-12-09,-1.3427354545459096,0.8838124719064887,-0.49090601784795107,1.3144566300180973,0.9463171924497468,-0.9746277880757006
2020-12-10,-0.762734214794894,1.6121909094943931,-0.461361414907174,1.0540124248548137,0.8721458833019391,-1.0282068491340661
2020-12-11,-0.5352812729268547,1.569282674036601,-0.4475929601093229,1.0323161200753537,0.8253519487684849,-1.0799449526486253
2020-12-14,-0.4108462986381095,1.649423132529014,-0.4710966325931684,0.9511945994460924,0.842457606550742,-1.125615283422089
2020-12-15,-0.778126159464107,1.790656329056349,-0.34068356166758174,1.103790940559811,0.9396282424822499,-1.4217364345800505
2020-12-16,-0.7147298628626259,1.7716715326611954,-0.32086166993614407,1.108662921720932,0.9665405259250585,-1.540399347198817
2020-12-17,-0.864056935714308,1.7751429825514795,-0.25441812566410626,1.2035879927723507,1.1118456281589382,-1.591643935358463
2020-12-18,-1.0020233987570766,1.9686058239425153,-0.24733050095341894,1.5068950413039102,1.0361946983617285,-1.5995391285366103
2020-12-21,-0.9761573380337035,2.1519023368418275,-0.25419362348403796,1.576538521112153,1.110304297827135,-1.4353203622660373
